test_id,input_request,expected_label_id,expected_label_name
TR_08580,I require verification of my source of funds.,70,verify_source_of_funds
TR_08581,What countries do you currently do business in?,24,country_support
TR_08582,"I am trying to exchange AUD for GBP, how do I do that?",33,exchange_via_app
TR_08583,How can I top up with my apple watch?,2,apple_pay_or_google_pay
TR_08584,I need more physical cards than I have right now!,39,getting_spare_card
TR_08585,want to get a new card in china,9,card_about_to_expire
TR_08586,Card activation is not working. What do i do?,0,activate_my_card
TR_08587,There is a fee from a transfer that is not supposed to be here!,64,transfer_fee_charged
TR_08588,I need to change my name since I got married,30,edit_personal_details
TR_08589,Can I already use my account although the identity verification has not passed yet?,74,why_verify_identity
TR_08590,I tried to make a transfer like five different times. Why won't your system let me? Is it broke?,35,failed_transfer
TR_08591,I have transferred some money but the balance hasn't changed,5,balance_not_updated_after_bank_transfer
TR_08592,When will I get my card shipped to me?,12,card_delivery_estimate
TR_08593,I sent a check into the system but still haven't received the cash yet,6,balance_not_updated_after_cheque_or_cash_deposit
TR_08594,how long are my top ups pending,47,pending_top_up
TR_08595,I want to reverse a transaction I did this morning,8,cancel_transfer
TR_08596,My top up is pending still,47,pending_top_up
TR_08597,is it just visa or can i also use mastercard?,73,visa_or_mastercard
TR_08598,Someone else used my card!,22,compromised_card
TR_08599,Why was my atm withdrawl declined,26,declined_cash_withdrawal
TR_08600,Use credit card to transfer money,62,topping_up_by_card
TR_08601,Can I get a physical card,43,order_physical_card
TR_08602,Why did my my transfer get declined?,27,declined_transfer
TR_08603,How old do you have to be to be able to open an account?,1,age_limit
TR_08604,who can put money in my account?,70,verify_source_of_funds
TR_08605,I'd like to have extra cards. Will I have to pay for that?,39,getting_spare_card
TR_08606,The ATM won't give me my card back.,18,card_swallowed
TR_08607,Can friends transfer money to each other?,50,receiving_money
TR_08608,I need some help with identity verification.,69,verify_my_identity
TR_08609,"Hello, a few days ago I transferred my rent check to my landlord, however, he is saying that it has not gone though. On my end everything looks fine and I double checked the account number. Is there anything else that could be holding up the check?",66,transfer_not_received_by_recipient
TR_08610,I need to cancel a transaction please!,8,cancel_transfer
TR_08611,Can I convert currency with the app?,33,exchange_via_app
TR_08612,"Ive been trying to use my card for two weeks now to purchase somethings online but nothing is going through. It keeps returning my payment to my account. There shouldn't be anything wrong with my account, is it the card?",53,reverted_card_payment?
TR_08613,How do I change my name after marriage,30,edit_personal_details
TR_08614,My card is needed soon,12,card_delivery_estimate
TR_08615,I have a disposable virtual card. Is there a limit to how many times I can use it?,29,disposable_card_limits
TR_08616,My transaction went through but I was charged a fee. Why?,64,transfer_fee_charged
TR_08617,How many card payments can I use on a disposable card?,29,disposable_card_limits
TR_08618,Will there be a charge when money is added to my account?,56,top_up_by_bank_transfer_charge
TR_08619,My top-up isn't working.,59,top_up_failed
TR_08620,"I tried taking money from the ATM but no money came out, but the transaction is still pending? How is this possible?",46,pending_cash_withdrawal
TR_08621,The app denied my topped up.,59,top_up_failed
TR_08622,Why is there a $1 charge on my statement?,34,extra_charge_on_statement
TR_08623,I took cash and got charged a fee,19,cash_withdrawal_charge
TR_08624,Is it possible to tell if my top up has reverted?,61,top_up_reverted
TR_08625,Why hasn't my balance been updated? I've deposited a few cheques some days ago!,6,balance_not_updated_after_cheque_or_cash_deposit
TR_08626,Why is verifaction required for my Identity?,74,why_verify_identity
TR_08627,What forms of payment do you accept?,54,supported_cards_and_currencies
TR_08628,The card I've got seems to be broken.,14,card_not_working
TR_08629,I need to change a transfer.,8,cancel_transfer
TR_08630,show me how to top up with my card,62,topping_up_by_card
TR_08631,Am I able to exchange currencies?,36,fiat_currency_support
TR_08632,Help!  I forgot my password.,44,passcode_forgotten
TR_08633,Help me set up a new PIN?,21,change_pin
TR_08634,How can I top-up my limit?,60,top_up_limits
TR_08635,How long does it take for money to transfer as my balance hasn't been updated,5,balance_not_updated_after_bank_transfer
TR_08636,Do you accept checks?,58,top_up_by_cash_or_cheque
TR_08637,Why did they take more money out then I withdrawed?,19,cash_withdrawal_charge
TR_08638,Is there a way yo change my PIN?,21,change_pin
TR_08639,"I live in the US, how long will it take for delivery?",12,card_delivery_estimate
TR_08640,Can I change my pin number at a cash machine?,21,change_pin
TR_08641,What do I do if my Google pay top up isn't working?,2,apple_pay_or_google_pay
TR_08642,"phone is gone, what should i do",42,lost_or_stolen_phone
TR_08643,I lost my phone!,42,lost_or_stolen_phone
TR_08644,The currency exchange rate was wrong for a purchase I made.,17,card_payment_wrong_exchange_rate
TR_08645,I must make several disposable cards per day.,29,disposable_card_limits
TR_08646,"There's a problem - I bought something about a week or two ago but just today the payment somehow came back into my account! I already received the item though, what's going on here?",53,reverted_card_payment?
TR_08647,Will I know which exchange rate I will get?,32,exchange_rate
TR_08648,Why am I charged to get money from the ATM?,19,cash_withdrawal_charge
TR_08649,When I was transferring money I was charged extra why?,64,transfer_fee_charged
TR_08650,My payments from my virtual card keep getting rejected.,72,virtual_card_not_working
TR_08651,why is a transfer to beneficiary not possible?,7,beneficiary_not_allowed
TR_08652,What is the greatest number of times that I can top-up?,60,top_up_limits
TR_08653,Can you tell me why my top-up failed?,59,top_up_failed
TR_08654,It seems someone used my card! There are a few transactions from a small town in the middle of nowhere that I definitely have not made! Please prevent them from using it immediately!,22,compromised_card
TR_08655,I did not charge my account for that transaction.  That's an error.,16,card_payment_not_recognised
TR_08656,My transfer was rejected,27,declined_transfer
TR_08657,Why would an ATM swallow my card?,18,card_swallowed
TR_08658,How do I report my card stolen?,41,lost_or_stolen_card
TR_08659,where do I request a disposable virtual card?,37,get_disposable_virtual_card
TR_08660,"I can't figure out how to change GBP to AUD, what do I do?",33,exchange_via_app
TR_08661,I got less cash than the one I specified in the ATM,75,wrong_amount_of_cash_received
TR_08662,What do I need to do to verify the source of my funds?,70,verify_source_of_funds
TR_08663,Please help me delete this account.,55,terminate_account
TR_08664,How many disposable cards is the limit?,29,disposable_card_limits
TR_08665,How can I get another card?,39,getting_spare_card
TR_08666,"My card is still pending, I've been waiting a while.",45,pending_card_payment
TR_08667,Where is my transfer from [country]?,5,balance_not_updated_after_bank_transfer
TR_08668,How long does it take for a new purchase to stop being considered pending?,45,pending_card_payment
TR_08669,What fiat currencies are used for holdings?,36,fiat_currency_support
TR_08670,Seems like my top-up has been cancelled,61,top_up_reverted
TR_08671,I used my card and there was a fee,15,card_payment_fee_charged
TR_08672,Do you support any currency?,36,fiat_currency_support
TR_08673,I can't find the PIN.,38,get_physical_card
TR_08674,Can you do exchanges of EUR?,36,fiat_currency_support
TR_08675,Please help me.  My card is missing.,41,lost_or_stolen_card
TR_08676,A transaction on my card shows as pending.,45,pending_card_payment
TR_08677,What are your currency exchange fees?,31,exchange_charge
TR_08678,Can you please tell me where my card is? I ordered it 2 weeks ago!,11,card_arrival
TR_08679,How old does one have to be to have an account with the bank?,1,age_limit
TR_08680,"
How do I unblock my PIN?",49,pin_blocked
TR_08681,What do I do if I forgot my passcode?,44,passcode_forgotten
TR_08682,"There is an extra charge on my account I didn't authorise, it's just £1, what is it?",34,extra_charge_on_statement
TR_08683,I tried to get some money but the machine was not working .The transaction still seems in progress! Can you please check what's going on.I don't want to be charged for money that I did not received.,46,pending_cash_withdrawal
TR_08684,how to change name on account,30,edit_personal_details
TR_08685,How do I reactivate a card I thought I lost?,13,card_linking
TR_08686,"When exchanging, how much are the rates?",32,exchange_rate
TR_08687,How do I take a block off my card?,49,pin_blocked
TR_08688,how long dies it take for transfers to reflect on my balance,67,transfer_timing
TR_08689,How can I request cash back? The ATM just gave me a different amount than what I've been actually charged though...,75,wrong_amount_of_cash_received
TR_08690,I don't recognise a card payment,16,card_payment_not_recognised
TR_08691,When do i get charged a fee for using the card?,15,card_payment_fee_charged
TR_08692,Is there a fee for physical cards?,43,order_physical_card
TR_08693,Why was my top up reverted?,61,top_up_reverted
TR_08694,"I deposited a cheque, why isn't my balance showing that I did?",6,balance_not_updated_after_cheque_or_cash_deposit
TR_08695,Could I chose the date to have it delivered?,12,card_delivery_estimate
TR_08696,I paid with my card and was charged extra,15,card_payment_fee_charged
TR_08697,Why is a transfer to a beneficiary not possible?,7,beneficiary_not_allowed
TR_08698,My card is not working when I try to use it.,14,card_not_working
TR_08699,Can I add a card back to the app?,13,card_linking
TR_08700,When does my transfer from the US arrive in my account?,67,transfer_timing
TR_08701,my check or cash deposit has not shown up,6,balance_not_updated_after_cheque_or_cash_deposit
TR_08702,"Apple watch top up help, please?",2,apple_pay_or_google_pay
TR_08703,Please specify any limitations that come along with disposable cards.,29,disposable_card_limits
TR_08704,Can I use my card in another institutions ATM?,3,atm_support
TR_08705,How can I unblock my PIN?,49,pin_blocked
TR_08706,There is a direct debit transaction that I did not authorize,28,direct_debit_payment_not_recognised
TR_08707,Which flat currencies can I use from you?,36,fiat_currency_support
TR_08708,My card has been lost / stolen,41,lost_or_stolen_card
TR_08709,What do I owe for a new card?,43,order_physical_card
TR_08710,Why do you need verification for my identity?,74,why_verify_identity
TR_08711,I can't find my phone.,42,lost_or_stolen_phone
TR_08712,"I might be paranoid, but someone may be using my card.",22,compromised_card
TR_08713,How can I change my PIN?  Help.,21,change_pin
TR_08714,Change my pin?,21,change_pin
TR_08715,I have a pending money transfer,48,pending_transfer
TR_08716,I just checked my account on the App and there is a payment on there that I did not make.,16,card_payment_not_recognised
TR_08717,Help me find my card pin!,38,get_physical_card
TR_08718,I was wondering if international transfers take longer than normal because I made a transfer from France a couple of days ago and nothing has happened yet?,5,balance_not_updated_after_bank_transfer
TR_08719,I have a charge for something I didn't buy.,16,card_payment_not_recognised
TR_08720,How do I activate my card so I can start using it?,0,activate_my_card
TR_08721,What should I do?  I topped off but the app reversed  it.,61,top_up_reverted
TR_08722,Is it possible to change from USD to GBP with your App?,33,exchange_via_app
TR_08723,How do a reverse a duplicated charge?,63,transaction_charged_twice
TR_08724,I have multiple of the same transaction,63,transaction_charged_twice
TR_08725,Please tell me what this direct debit in my statement is,28,direct_debit_payment_not_recognised
TR_08726,I didn't receive my money earlier and it says the transaction is still in progress. Can you fix it?,46,pending_cash_withdrawal
TR_08727,Can I use this app for any currency?,54,supported_cards_and_currencies
TR_08728,Why are there limits on auto top-up?,4,automatic_top_up
TR_08729,"I froze my account, but how do I order a replacement card?",22,compromised_card
TR_08730,What can i pay with out  fees,15,card_payment_fee_charged
TR_08731,I was double charged,63,transaction_charged_twice
TR_08732,I think someone may be using my card.,22,compromised_card
TR_08733,Is it possible to exchange currencies using the app?,33,exchange_via_app
TR_08734,There are duplicate transactions on my account,63,transaction_charged_twice
TR_08735,I think the exchange rate is wrong for my ATM withdrawal,76,wrong_exchange_rate_for_cash_withdrawal
TR_08736,How much longer is it going to take to get my new card?,11,card_arrival
TR_08737,Do I need to re-apply to order a new card when my old one's about to expire?,9,card_about_to_expire
TR_08738,The bank machine didn't give my card back how do I get a new one fast?,18,card_swallowed
TR_08739,I haven't gotten my new card.,11,card_arrival
TR_08740,"I've now been trying to do a really standard transfer 5 times already. What's going on, is your system broken or something?!",35,failed_transfer
TR_08741,What are the rules for transferring to a beneficiary?,7,beneficiary_not_allowed
TR_08742,I a having trouble proving my identity,68,unable_to_verify_identity
TR_08743,"For physical cards, do you charge?",43,order_physical_card
TR_08744,I do not have what is required to prove my identity,68,unable_to_verify_identity
TR_08745,What is the top up code for?,71,verify_top_up
TR_08746,Why is this beneficiary being rejected?,7,beneficiary_not_allowed
TR_08747,I've received my card so now I need to know how to sync it to the app.,13,card_linking
TR_08748,Will be Apple Watch be able to let me top up?,2,apple_pay_or_google_pay
TR_08749,"I moved, can I edit my personal details?",30,edit_personal_details
TR_08750,"I'm waiting on a top-up, its still pending",47,pending_top_up
TR_08751,Do I receive the physical card for free,43,order_physical_card
TR_08752,Why is my transfer taking so long. I thought it was supposed to only take 1 day if I made a transfer to someone. Can you wee what went wrong?,66,transfer_not_received_by_recipient
TR_08753,Will I be charged for receiving the money?,56,top_up_by_bank_transfer_charge
TR_08754,Tell me how to top up my account using bank transfer.,65,transfer_into_account
TR_08755,The ATM keeps declining my card! I tried two different ATMs already can you please check if everything is alright with my account??,26,declined_cash_withdrawal
TR_08756,I'm still waiting for my new card.,11,card_arrival
TR_08757,My identity wasn't verified,68,unable_to_verify_identity
TR_08758,"I transferred some money recently and saw a fee on my account, what's that for?",64,transfer_fee_charged
TR_08759,Where is the virtual card located?,40,getting_virtual_card
TR_08760,"What about an auto top-up, is that a option?",4,automatic_top_up
TR_08761,"My card was declined and I did not receive money from the ATM earlier, yet it show on my account that it is pending.",46,pending_cash_withdrawal
TR_08762,I made a bank transfer and the balance hasn't updated yet.,5,balance_not_updated_after_bank_transfer
TR_08763,can i get a virtual card,37,get_disposable_virtual_card
TR_08764,I would like to refill my account using SWIFT.,56,top_up_by_bank_transfer_charge
TR_08765,How long do I have to wait for Europe transfers?,67,transfer_timing
TR_08766,"I need some money transferred ASAP, how long does the process take?",67,transfer_timing
TR_08767,Can you tell me why I was charged extra when I withdrew money?,19,cash_withdrawal_charge
TR_08768,"I purchased something and the seller hasn't received the money yet, but it has been deducted from my account.",53,reverted_card_payment?
TR_08769,"In the app, where do I find my card PIN?",38,get_physical_card
TR_08770,I contacted a seller about a refund last week but he still hasn't returned my money. I am frustrated and need these funds. Please help me get my money back.,51,Refund_not_showing_up
TR_08771,Why is there a fee for using my card?,15,card_payment_fee_charged
TR_08772,"I no longer want to transfer funds, can we cancel that transaction?",8,cancel_transfer
TR_08773,How much am I allowed to top-up?,60,top_up_limits
TR_08774,why hasn't my virtual card come yet?,40,getting_virtual_card
TR_08775,Why hasn't my transaction arrived?,66,transfer_not_received_by_recipient
TR_08776,I am looking for my top-up verification code and cannot find it.,71,verify_top_up
TR_08777,I am chatting about an order from a long while back.  I never got it to this day and am deeply upset by this!  I want all of my money back!  I just can not accept paying for something I never got.,52,request_refund
TR_08778,When does the money get transferred to my account,67,transfer_timing
TR_08779,How do I get my card PIN?,38,get_physical_card
TR_08780,Would I be able to get a refund for something I bought?,52,request_refund
TR_08781,"I normally don't use ATMs, but I was in a rush today and had to withdraw some cash. The ATM gave me the wrong amount of money and now my app is not showing the same amount as it should. What do I do?",75,wrong_amount_of_cash_received
TR_08782,A payment I didn't do shows in my app,16,card_payment_not_recognised
TR_08783,My card never arrived.,11,card_arrival
TR_08784,Is the 1 pound charge I can see an error or an incorrect entry?,34,extra_charge_on_statement
TR_08785,How can I receive my salary in another currency?,50,receiving_money
TR_08786,I would like to receive instructions showing the verification process for top up cards..,71,verify_top_up
TR_08787,How do I order a new card? The current one is about to expire.,9,card_about_to_expire
TR_08788,Will you charge me if I top up by card?,57,top_up_by_card_charge
TR_08789,Explain why I can't do a transfer to a beneficiary.,7,beneficiary_not_allowed
TR_08790,"Hi, I would like to file a claim for an inquiry. I am a frequent customer of the company in question and have never had any issue with my purchases, payments, or otherwise. However, the price deducted for an item I purchased a couple of weeks ago has been returned to my checking account. Was there an issue with my payment? The item has already been delivered to me.",53,reverted_card_payment?
TR_08791,Why am I being charged extra when I withdrew money?,19,cash_withdrawal_charge
TR_08792,How do I top up? Can I use my apple watch?,2,apple_pay_or_google_pay
TR_08793,"I see I was charged extra when I used the card.  I am not sure why, please tell me why.",15,card_payment_fee_charged
TR_08794,I need to do a refund,52,request_refund
TR_08795,I keep checking my statements but no progress.I requested a refund but seems it's not reaching my account for some reason. Can you please help me get the money back from the seller for me,51,Refund_not_showing_up
TR_08796,How do I check security settings using the app?,14,card_not_working
TR_08797,I got a declining message during a transfer? please tell me why,27,declined_transfer
TR_08798,"I would like to delete my account now, please.",55,terminate_account
TR_08799,Why can I not choose the card i want?,73,visa_or_mastercard
TR_08800,How to receive transfers from my employer when I get paid in GBP?,50,receiving_money
TR_08801,Why was I charged an extra pound?,34,extra_charge_on_statement
TR_08802,I was unable to transfer money to a beneficiary.,7,beneficiary_not_allowed
TR_08803,My card hasn't arrived.,11,card_arrival
TR_08804,"What are the steps to activate the card, as it does not seem to work?",0,activate_my_card
TR_08805,"My phone got stolen, how can I use the app?",42,lost_or_stolen_phone
TR_08806,Why am I being declined?,25,declined_card_payment
TR_08807,My rate is not right when I used my card in a different country's money.,76,wrong_exchange_rate_for_cash_withdrawal
TR_08808,"Hi, As suggested by you, i have asked the seller to initiate the refund, it has been a week and i haven't received my money. Please advise.",51,Refund_not_showing_up
TR_08809,"Hello, is there any way to double check my card? I have never had issues with withdraws in the past, but this morning on the way to work it was unexpectedly declined.",26,declined_cash_withdrawal
TR_08810,What's the time frame on EU transfers? I purchased something a couple of days ago but the seller hasn't received my payment.,48,pending_transfer
TR_08811,please cancel the transaction,8,cancel_transfer
TR_08812,"I was supposed to receive my new card by now, but it hasn't came in.",11,card_arrival
TR_08813,What is the process to change my PIN?,21,change_pin
TR_08814,Some cash shows up on my app.,20,cash_withdrawal_not_recognised
TR_08815,I would like a virtual card...how do I get one?,40,getting_virtual_card
TR_08816,There was a fee charged when I paid with my card.,15,card_payment_fee_charged
TR_08817,Send me a physical card,43,order_physical_card
TR_08818,What documents do I need to validate my identity?,69,verify_my_identity
TR_08819,Why would a cash withdrawal still be pending?,46,pending_cash_withdrawal
TR_08820,how soon will I see the transfer in my account?,67,transfer_timing
TR_08821,"I was out today looking forward to paying with my new card, but the payment just kept getting declined. This is really sad, what's going on?",25,declined_card_payment
TR_08822,How long does it take for pending transfer transactions to post?,48,pending_transfer
TR_08823,I see a direct debit payment on my app that I did not do,28,direct_debit_payment_not_recognised
TR_08824,Do you accept all cards and currencies?,54,supported_cards_and_currencies
TR_08825,How do I make a currency exchange?,33,exchange_via_app
TR_08826,Will I be charged a fee to top up using a debit or credit card?,57,top_up_by_card_charge
TR_08827,Why didn't my balance change after I transferred some money?,5,balance_not_updated_after_bank_transfer
TR_08828,"I made a transfer and according to the receiver ""they haven't received the right amount"" Its lesser than it should be.Now I have to transfer more money to make up for the missing amount . Can you please help me about this,what should be done",64,transfer_fee_charged
TR_08829,Can I use a check to get gas?,58,top_up_by_cash_or_cheque
TR_08830,I seem to have lost my card.,41,lost_or_stolen_card
TR_08831,I think the top up failed,59,top_up_failed
TR_08832,i tried to withdraw money but was told i didn't have funds,26,declined_cash_withdrawal
TR_08833,Why is my card payment still pending?,45,pending_card_payment
TR_08834,can I use it all over the world?,24,country_support
TR_08835,"Around one or two weeks ago I purchased something but there's seems to be an issue. I have already received one of the items, but today the money was placed back into my account. What is happening?",53,reverted_card_payment?
TR_08836,I want to revert a transaction I did,8,cancel_transfer
TR_08837,I got charged fees for withdrawing cash!,19,cash_withdrawal_charge
TR_08838,Is there a fee for using a European bank card to top up?,57,top_up_by_card_charge
TR_08839,How old do my children need to be to open an account?,1,age_limit
TR_08840,"I got some cash of an ATM earlier but this shows up as pending in the app. How can this be still pending, I've got the cash already?",46,pending_cash_withdrawal
TR_08841,"I need my card topped up,",62,topping_up_by_card
TR_08842,How long do transfers take to show up in my account?,5,balance_not_updated_after_bank_transfer
TR_08843,Can I transfer money using the SWIFT service?,56,top_up_by_bank_transfer_charge
TR_08844,What is the $1 transaction on my account?,34,extra_charge_on_statement
TR_08845,I happened to forget my password,44,passcode_forgotten
TR_08846,My virtual card isn't working. What do I do?,72,virtual_card_not_working
TR_08847,How can I find out where my contactless works?,23,contactless_not_working
TR_08848,Can I request a card?,43,order_physical_card
TR_08849,There is  an extra 1£ charge on my app. Why did it charge me extra?,34,extra_charge_on_statement
TR_08850,I would like to know what exchange rates you use?,32,exchange_rate
TR_08851,How long will a transfer from Europe take?,67,transfer_timing
TR_08852,How old do my kids need to be to use your service?,1,age_limit
TR_08853,Which countries do you currently support?,24,country_support
TR_08854,I tried to make a cash withdrawal and it was declined. Why did this happen?,26,declined_cash_withdrawal
TR_08855,"Even though it's late, I wanted to see about disputing a charge. I was just looking through my transactions over the past couple of months and noticed a pretty large amount that was not completed by me. Is this possibly something I can still do.",28,direct_debit_payment_not_recognised
TR_08856,How do I add a new card?,13,card_linking
TR_08857,They used the wrong rate when I made a purchase with foreign currency.,17,card_payment_wrong_exchange_rate
TR_08858,How do I freeze my card? I think someone is using it to make a bunch of online transactions.,22,compromised_card
TR_08859,I accidentally made a transaction to the wrong account.,8,cancel_transfer
TR_08860,"I think something went wrong, I didn't get the right amount.",75,wrong_amount_of_cash_received
TR_08861,My card isn't letting me purchase something and I wanted to know why.,7,beneficiary_not_allowed
TR_08862,How much longer until I get my new card?,11,card_arrival
TR_08863,Can I use my card anywhere I want?,10,card_acceptance
TR_08864,Please tell me how to get a refund for something I bought.,52,request_refund
TR_08865,What do I do if I have exceeded all my PIN tries?,49,pin_blocked
TR_08866,I went to the Notting Hill ATM to use my card the first time for a cash withdrawal but it didn't work. Does this mean that my card isn't working yet?,26,declined_cash_withdrawal
TR_08867,How long does it take to get my card? Can I choose when to receive it?,12,card_delivery_estimate
TR_08868,"It's declining my transfers. Normally this works, but my card is being declined now and I've tried more than once.",27,declined_transfer
TR_08869,How do I change my details?,30,edit_personal_details
TR_08870,Why does my top-up get cancelled?,61,top_up_reverted
TR_08871,where is my new card?,11,card_arrival
TR_08872,Can I have it delivered on a specific date?,12,card_delivery_estimate
TR_08873,What kinds of cards can I use to top up?,54,supported_cards_and_currencies
TR_08874,"the balance has not changed, but I have deposited some money",6,balance_not_updated_after_cheque_or_cash_deposit
TR_08875,Please explain why the transfers shows up as pending?,48,pending_transfer
TR_08876,How can my friend give me money?,50,receiving_money
TR_08877,I want to change my PIN.,21,change_pin
TR_08878,I made a currency exchange and think I was charged more than I should of been.,17,card_payment_wrong_exchange_rate
TR_08879,Do you know why my card payment has been declined?,25,declined_card_payment
TR_08880,Who can have access to top up my account?,62,topping_up_by_card
TR_08881,How long does a transfer from the United Kingdom take? I haven't seen it show up yet in my bank account and want to make sure I get the transfer.,5,balance_not_updated_after_bank_transfer
TR_08882,Do you offer services that hold money in different types of currency?,36,fiat_currency_support
TR_08883,Looking at my statement I see that I was double charged for a payment I made.,63,transaction_charged_twice
TR_08884,"There is an unexplained $1 charge on my statement, can you please explain this to me?",34,extra_charge_on_statement
TR_08885,What should I do if my passcode won't work?,44,passcode_forgotten
TR_08886,Can I have it be delivered at a certain time?,12,card_delivery_estimate
TR_08887,Which currencies do you work with?,54,supported_cards_and_currencies
TR_08888,If I can't choose my card type will I be able to use it everywhere?,73,visa_or_mastercard
TR_08889,where has my transferred money gone?,66,transfer_not_received_by_recipient
TR_08890,"I did a bank transfer to top up, but the money is not available.",59,top_up_failed
TR_08891,passcode retrieval,44,passcode_forgotten
TR_08892,how do i cancel my account,55,terminate_account
TR_08893,I tried to get cash in the ATM but it was not approved,26,declined_cash_withdrawal
TR_08894,Mastercard is preferred to me.,73,visa_or_mastercard
TR_08895,There is a duplicate payment on my card. Why?,63,transaction_charged_twice
TR_08896,Do I need to order a new card before it expires?,9,card_about_to_expire
TR_08897,How can I tell where my funds came from?,70,verify_source_of_funds
TR_08898,I can't transfer money from my account.,27,declined_transfer
TR_08899,why have I got a pending transfer? I'm confused!!,48,pending_transfer
TR_08900,My transfer failed,35,failed_transfer
TR_08901,When will I have access to my pin number?,38,get_physical_card
TR_08902,Why isn't my google pay top up working?,2,apple_pay_or_google_pay
TR_08903,What is my card's PIN?,38,get_physical_card
TR_08904,What  is the verification process for a top up card?,71,verify_top_up
TR_08905,why did i get declined transfer,27,declined_transfer
TR_08906,What do you demand for identity verification?,69,verify_my_identity
TR_08907,Are there limits with top-up?,60,top_up_limits
TR_08908,Can another family member hold a card for this account in addition to mine?,39,getting_spare_card
TR_08909,I have a trip coming up and want to add money automatically.,4,automatic_top_up
TR_08910,Why won't my passcode work?,44,passcode_forgotten
TR_08911,"I don't think the transaction has gone through, so can I cancel a transfer?",8,cancel_transfer
TR_08912,How can a payment be declined,25,declined_card_payment
TR_08913,I still do not see the cash deposit in my account from last week. Why?,6,balance_not_updated_after_cheque_or_cash_deposit
TR_08914,A payment on my statement is wrong.,16,card_payment_not_recognised
TR_08915,Do I get to choose between Visa and Mastercard?,73,visa_or_mastercard
TR_08916,Why do transfers get declined?,27,declined_transfer
TR_08917,Is there a way to make my old card usable with the app?,13,card_linking
TR_08918,Can you tell me why I can't make any transactions?,14,card_not_working
TR_08919,I cant get money out of the ATM with my card.  I just put my card in the ATM but it will not allow me to take any money out.  What do I need to do to fix this?,26,declined_cash_withdrawal
TR_08920,I've tried using my card multiple times and it keeps getting declined.,25,declined_card_payment
TR_08921,Where in the app can I find my PIN?,38,get_physical_card
TR_08922,I'm still waiting on my new card to be delivered!,11,card_arrival
TR_08923,I don't have a virtual card - how do I get one?,40,getting_virtual_card
TR_08924,Is there a specific date it can be delivered by?,12,card_delivery_estimate
TR_08925,Can I pick a new PIN?,21,change_pin
TR_08926,how long should I expect to wait for my card to arrive?,12,card_delivery_estimate
TR_08927,I want to end my account,55,terminate_account
TR_08928,I don't know where my phone is.,42,lost_or_stolen_phone
TR_08929,Why is the purchase I made this morning still pending?,45,pending_card_payment
TR_08930,Can I top-up any amount?,60,top_up_limits
TR_08931,"I want to get a Visa and Mastercard, is it possible to get both from you?",73,visa_or_mastercard
TR_08932,There are two of the same charges on my account.,63,transaction_charged_twice
TR_08933,An ATM machine didn't return my card.,18,card_swallowed
TR_08934,"No transactions are being accepted, what's wrong with my card?",14,card_not_working
TR_08935,Why is there an extra charge of 1 dollar on my statement?,34,extra_charge_on_statement
TR_08936,Can I order a virtual card?,40,getting_virtual_card
TR_08937,Why hasn't my balance been updated from the check deposit I made?,6,balance_not_updated_after_cheque_or_cash_deposit
TR_08938,Where is my missing cheque I deposited?,6,balance_not_updated_after_cheque_or_cash_deposit
TR_08939,I did a transfer but the balance is the same.,5,balance_not_updated_after_bank_transfer
TR_08940,I got charged in double and want a refund,63,transaction_charged_twice
TR_08941,How long does a funds transfer take from one back to another?,67,transfer_timing
TR_08942,Exchange rate on a purchase was incorrect,17,card_payment_wrong_exchange_rate
TR_08943,"I was attempting to purchase a golf club off eBay yesterday, but my credit card was declined. I tried multiple times, and again this morning. Can you check into my card please?",27,declined_transfer
TR_08944,There has been a charge pending on my account statement that I can't figue out it's for a dollar.,34,extra_charge_on_statement
TR_08945,Do you charge a fee for adding money in USD?,57,top_up_by_card_charge
TR_08946,If my identy verifacation hasn't gone through can I use my account?,74,why_verify_identity
TR_08947,Why did my top-up fail?,59,top_up_failed
TR_08948,Tell me why my virtual disposable card won't work.,72,virtual_card_not_working
TR_08949,I am on vacation in Spain and think someone saw my pin when… Can I change it at a local ATM?,21,change_pin
TR_08950,Can this be used to receive my salary?,50,receiving_money
TR_08951,I didn't initiate a direct debit that I see on my account,28,direct_debit_payment_not_recognised
TR_08952,Could I raise a dispute for a large payment that i found out was not done by me in my couple of last statements? I am aware its delayed now. Please help me out.,28,direct_debit_payment_not_recognised
TR_08953,"I think my transfer was declined, but why?",27,declined_transfer
TR_08954,I made a purchase earlier today but it is still listed as pending- when will it go through?,45,pending_card_payment
TR_08955,Can you tell me the total cost of a transfer?,56,top_up_by_bank_transfer_charge
TR_08956,"phone is gone, dont want others to access account information",42,lost_or_stolen_phone
TR_08957,Can you unblock my pin after too many wrong pin attempts?,49,pin_blocked
TR_08958,The app made a mistake and said I made a cash withdrawal.,20,cash_withdrawal_not_recognised
TR_08959,"I made a payment a while ago and it is still showing as ""pending"" in the account. How long will this payment take to complete?",45,pending_card_payment
TR_08960,Why isn't my card working?,14,card_not_working
TR_08961,There's a payment showing in the app today even though I have not used my card at all. I want a refund.,28,direct_debit_payment_not_recognised
TR_08962,Why is the cash withdraw I made shown as pending?,46,pending_cash_withdrawal
TR_08963,How can I dispute a direct debit charge on my account?,28,direct_debit_payment_not_recognised
TR_08964,Tell me what I should do after my card expires.,9,card_about_to_expire
TR_08965,I need help finding the verification code on the top up card.,71,verify_top_up
